::ffff:209.17.96.42 - - [04/Jun/2020:00:14:21 +0000] "GET / HTTP/1.0" 200 93105 "-" "Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)"
::ffff:127.0.0.1 - - [04/Jun/2020:00:44:11 +0000] "GET /referal HTTP/1.1" 200 71200 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:127.0.0.1 - - [04/Jun/2020:01:18:54 +0000] "GET / HTTP/1.1" 200 93105 "-" "masscan/1.0 (https://github.com/robertdavidgraham/masscan)"
::ffff:127.0.0.1 - - [04/Jun/2020:01:21:46 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:01:21:46 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:01:21:46 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:01:21:47 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:01:21:47 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:01:21:47 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:01:21:47 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:01:21:47 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:01:21:47 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:01:21:47 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:01:22:03 +0000] "GET / HTTP/1.1" 200 93105 "-" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)"
::ffff:209.17.96.82 - - [04/Jun/2020:01:29:04 +0000] "GET / HTTP/1.1" 200 93105 "-" "Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)"
::ffff:127.0.0.1 - - [04/Jun/2020:01:39:07 +0000] "GET / HTTP/1.1" 200 93105 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:02:06:30 +0000] "GET / HTTP/1.1" 200 93105 "-" "masscan/1.0 (https://github.com/robertdavidgraham/masscan)"
::ffff:127.0.0.1 - - [04/Jun/2020:02:50:26 +0000] "GET /TP/public/index.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:127.0.0.1 - - [04/Jun/2020:02:50:26 +0000] "GET /TP/index.php HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:127.0.0.1 - - [04/Jun/2020:02:50:27 +0000] "GET /thinkphp/html/public/index.php HTTP/1.1" 404 169 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:127.0.0.1 - - [04/Jun/2020:02:50:27 +0000] "GET /html/public/index.php HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:127.0.0.1 - - [04/Jun/2020:02:50:28 +0000] "GET /public/index.php HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:127.0.0.1 - - [04/Jun/2020:02:50:28 +0000] "GET /TP/html/public/index.php HTTP/1.1" 404 163 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:127.0.0.1 - - [04/Jun/2020:02:50:29 +0000] "GET /elrekt.php HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:127.0.0.1 - - [04/Jun/2020:02:50:29 +0000] "GET /index.php HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:127.0.0.1 - - [04/Jun/2020:02:50:30 +0000] "GET / HTTP/1.1" 200 93105 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0;en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6)"
::ffff:127.0.0.1 - - [04/Jun/2020:03:53:03 +0000] "GET / HTTP/1.1" 200 93105 "-" "HTTP Banner Detection (https://security.ipip.net)"
::ffff:127.0.0.1 - - [04/Jun/2020:04:29:59 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://swiftbullhead.com/designs/defy/new-pages/video-about.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Safari/605.1.15"
::ffff:127.0.0.1 - - [04/Jun/2020:04:31:30 +0000] "GET / HTTP/1.1" 200 93105 "-" "Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)"
::ffff:127.0.0.1 - - [04/Jun/2020:05:14:53 +0000] "GET /solr/admin/info/system?wt=json HTTP/1.1" 404 161 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:05:18:02 +0000] "GET /?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php> HTTP/1.1" 200 93105 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:05:18:08 +0000] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 93105 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:05:26:42 +0000] "GET /index.php?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:06:16:52 +0000] "POST /GponForm/diag_Form?images/ HTTP/1.1" 404 158 "-" "Hello, World"
::ffff:127.0.0.1 - - [04/Jun/2020:06:31:10 +0000] "GET /portal/redlion HTTP/1.1" 404 153 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:127.0.0.1 - - [04/Jun/2020:07:00:16 +0000] "POST /api/jsonws/invoke HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:07:43:17 +0000] "GET / HTTP/1.1" 200 93105 "-" "-"
::ffff:127.0.0.1 - - [04/Jun/2020:08:11:22 +0000] "GET /referal HTTP/1.1" 200 71200 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:127.0.0.1 - - [04/Jun/2020:09:13:16 +0000] "GET /referal HTTP/1.1" 200 71200 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:127.0.0.1 - - [04/Jun/2020:09:36:00 +0000] "GET /echo.php HTTP/1.1" 404 147 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:10:29:57 +0000] "GET / HTTP/1.1" 200 93105 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:10:30:03 +0000] "GET / HTTP/1.1" 200 93105 "http://swiftbullhead.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:12:02:13 +0000] "GET /referal HTTP/1.1" 200 71200 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:127.0.0.1 - - [04/Jun/2020:12:06:56 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:12:06:56 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:12:06:56 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:12:06:56 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:12:06:56 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:12:06:56 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:12:06:56 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:12:06:56 +0000] "GET / HTTP/1.1" 200 93105 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:12:06:57 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:12:06:57 +0000] "GET /latest/dynamic/instance-identity/document HTTP/1.1" 404 180 "-" "AWS Security Scanner"
::ffff:127.0.0.1 - - [04/Jun/2020:13:29:10 +0000] "GET / HTTP/1.1" 200 93105 "-" "-"
::ffff:127.0.0.1 - - [04/Jun/2020:13:41:53 +0000] "GET /ReportServer HTTP/1.1" 404 151 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:127.0.0.1 - - [04/Jun/2020:16:40:24 +0000] "GET / HTTP/1.1" 200 93105 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:17:09:34 +0000] "GET /solr/admin/info/system?wt=json HTTP/1.1" 404 161 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:17:14:58 +0000] "GET /?a=fetch&content=<php>die(@md5(HelloThinkCMF))</php> HTTP/1.1" 200 93105 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:17:15:00 +0000] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 93105 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
::ffff:127.0.0.1 - - [04/Jun/2020:17:26:13 +0000] "GET /index.php?s=/Index/\think\app/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=HelloThinkPHP HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
